OrderID;Order Date;Product Name;Unit Sold;Unit Price;Category;Supplier Name;Supplier City;Supplier Country;Units In Stock;Units On Order;Reorder Level
10534;12/05/1997;Tourtière;10;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10535;13/05/1997;Queso Cabrales;50;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10535;13/05/1997;Boston Crab Meat;10;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10535;13/05/1997;Ravioli Angelo;5;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
10535;13/05/1997;Raclette Courdavault;15;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10536;14/05/1997;Queso Manchego La Pastora;15;38;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;86;0;0
10536;14/05/1997;Gorgonzola Telino;20;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10536;14/05/1997;Geitost;30;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10536;14/05/1997;Camembert Pierrot;35;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10537;14/05/1997;Gorgonzola Telino;30;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10537;14/05/1997;Manjimup Dried Apples;6;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10537;14/05/1997;Escargots de Bourgogne;20;13,25;Seafood;Escargots Nouveaux;Montceau;France;62;0;20
10537;14/05/1997;Mozzarella di Giovanni;21;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10537;14/05/1997;Röd Kaviar;9;15;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;101;0;5
10538;15/05/1997;Outback Lager;7;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
10538;15/05/1997;Mozzarella di Giovanni;1;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10539;16/05/1997;Konbu;8;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10539;16/05/1997;Sir Rodney's Scones;15;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10539;16/05/1997;Geitost;15;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10539;16/05/1997;Maxilaku;6;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
10540;19/05/1997;Aniseed Syrup;60;10;Condiments;Exotic Liquids;London;UK;13;70;25
10540;19/05/1997;Gumbär Gummibärchen;40;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10540;19/05/1997;Côte de Blaye;30;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10540;19/05/1997;Scottish Longbreads;35;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10541;19/05/1997;Guaraná Fantástica;35;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10541;19/05/1997;Côte de Blaye;4;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10541;19/05/1997;Louisiana Fiery Hot Pepper Sauce;36;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10541;19/05/1997;Flotemysost;9;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10542;20/05/1997;Queso Cabrales;15;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10542;20/05/1997;Tourtière;24;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10543;21/05/1997;Queso Manchego La Pastora;30;38;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;86;0;0
10543;21/05/1997;Tunnbröd;70;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
10544;21/05/1997;Rössle Sauerkraut;7;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10544;21/05/1997;Laughing Lumberjack Lager;7;14;Beverages;Bigfoot Breweries;Bend;USA;52;0;10
10545;22/05/1997;Queso Cabrales;10;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10546;23/05/1997;Uncle Bob's Organic Dried Pears;10;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
10546;23/05/1997;Steeleye Stout;30;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10546;23/05/1997;Tarte au sucre;40;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10547;23/05/1997;Mascarpone Fabioli;24;32;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;9;40;25
10547;23/05/1997;Inlagd Sill;60;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10548;26/05/1997;Sasquatch Ale;10;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
10548;26/05/1997;Jack's New England Clam Chowder;14;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10549;27/05/1997;Gorgonzola Telino;55;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10549;27/05/1997;Rogede sild;100;9,5;Seafood;Lyngbysild;Lyngby;Denmark;5;70;15
10549;27/05/1997;Manjimup Dried Apples;48;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10550;28/05/1997;Alice Mutton;8;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10550;28/05/1997;Teatime Chocolate Biscuits;10;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10550;28/05/1997;Sir Rodney's Scones;6;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10550;28/05/1997;Sirop d'érable;10;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
10551;28/05/1997;Pavlova;40;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10551;28/05/1997;Steeleye Stout;20;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10551;28/05/1997;Gula Malacca;40;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
10552;29/05/1997;Gudbrandsdalsost;18;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10552;29/05/1997;Rhönbräu Klosterbier;30;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10553;30/05/1997;Queso Cabrales;15;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10553;30/05/1997;Pavlova;14;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10553;30/05/1997;Gustaf's Knäckebröd;24;21;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;104;0;25
10553;30/05/1997;Gorgonzola Telino;30;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10553;30/05/1997;Steeleye Stout;6;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10554;30/05/1997;Pavlova;30;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10554;30/05/1997;Tunnbröd;20;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
10554;30/05/1997;Tarte au sucre;20;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10554;30/05/1997;Original Frankfurter grüne Soße;10;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10555;02/06/1997;Tofu;30;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10555;02/06/1997;Teatime Chocolate Biscuits;35;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10555;02/06/1997;Guaraná Fantástica;18;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10555;02/06/1997;Manjimup Dried Apples;20;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10555;02/06/1997;Gnocchi di nonna Alice;40;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10556;03/06/1997;Mozzarella di Giovanni;24;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10557;03/06/1997;Wimmers gute Semmelknödel;30;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
10557;03/06/1997;Rhönbräu Klosterbier;20;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10558;04/06/1997;Zaanse koeken;25;9,5;Confections;Zaanse Snoepfabriek;Zaandam;Netherlands;36;0;0
10558;04/06/1997;Manjimup Dried Apples;20;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10558;04/06/1997;Filo Mix;30;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10558;04/06/1997;Perth Pasties;18;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
10558;04/06/1997;Röd Kaviar;3;15;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;101;0;5
10559;05/06/1997;Jack's New England Clam Chowder;12;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10559;05/06/1997;Pâté chinois;18;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10560;06/06/1997;Nord-Ost Matjeshering;20;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
10560;06/06/1997;Tarte au sucre;15;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10561;06/06/1997;Gula Malacca;10;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
10561;06/06/1997;Manjimup Dried Apples;50;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10562;09/06/1997;Geitost;20;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10562;09/06/1997;Tarte au sucre;10;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10563;10/06/1997;Inlagd Sill;25;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10563;10/06/1997;Filo Mix;70;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10564;10/06/1997;Alice Mutton;16;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10564;10/06/1997;Gorgonzola Telino;6;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10564;10/06/1997;Pâté chinois;25;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10565;11/06/1997;Guaraná Fantástica;25;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10565;11/06/1997;Wimmers gute Semmelknödel;18;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
10566;12/06/1997;Queso Cabrales;35;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10566;12/06/1997;Carnarvon Tigers;18;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
10566;12/06/1997;Lakkalikööri;10;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10567;12/06/1997;Gorgonzola Telino;60;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10567;12/06/1997;Manjimup Dried Apples;3;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10567;12/06/1997;Raclette Courdavault;40;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10568;13/06/1997;Ikura;5;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
10569;16/06/1997;Gorgonzola Telino;35;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10569;16/06/1997;Lakkalikööri;30;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10570;17/06/1997;Queso Cabrales;15;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10570;17/06/1997;Gnocchi di nonna Alice;60;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10571;17/06/1997;Tofu;11;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10571;17/06/1997;Singaporean Hokkien Fried Mee;28;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10572;18/06/1997;Pavlova;12;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10572;18/06/1997;Mascarpone Fabioli;10;32;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;9;40;25
10572;18/06/1997;Boston Crab Meat;50;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10572;18/06/1997;Rhönbräu Klosterbier;15;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10573;19/06/1997;Alice Mutton;18;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10573;19/06/1997;Sasquatch Ale;40;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
10573;19/06/1997;Perth Pasties;25;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
10574;19/06/1997;Geitost;14;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10574;19/06/1997;Boston Crab Meat;2;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10574;19/06/1997;Tarte au sucre;10;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10574;19/06/1997;Wimmers gute Semmelknödel;6;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
10575;20/06/1997;Raclette Courdavault;12;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10575;20/06/1997;Vegie-spread;6;43,9;Condiments;Pavlova, Ltd.;Melbourne;Australia;24;0;5
10575;20/06/1997;Mozzarella di Giovanni;30;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10575;20/06/1997;Lakkalikööri;10;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10576;23/06/1997;Chai;10;18;Beverages;Exotic Liquids;London;UK;39;0;10
10576;23/06/1997;Gorgonzola Telino;20;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10576;23/06/1997;Gula Malacca;21;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
10577;23/06/1997;Chartreuse verte;10;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
10577;23/06/1997;Rhönbräu Klosterbier;20;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10577;23/06/1997;Original Frankfurter grüne Soße;18;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10578;24/06/1997;Steeleye Stout;20;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10578;24/06/1997;Ravioli Angelo;6;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
10579;25/06/1997;Genen Shouyu;10;15,5;Condiments;Mayumi's;Osaka;Japan;39;0;5
10579;25/06/1997;Rhönbräu Klosterbier;21;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10580;26/06/1997;Tofu;15;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10580;26/06/1997;Jack's New England Clam Chowder;9;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10580;26/06/1997;Louisiana Fiery Hot Pepper Sauce;30;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10581;26/06/1997;Rhönbräu Klosterbier;50;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10582;27/06/1997;Ravioli Angelo;4;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
10582;27/06/1997;Lakkalikööri;14;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10583;30/06/1997;Thüringer Rostbratwurst;10;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10583;30/06/1997;Camembert Pierrot;24;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10583;30/06/1997;Gudbrandsdalsost;10;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10584;30/06/1997;Gorgonzola Telino;50;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10585;01/07/1997;Zaanse koeken;15;9,5;Confections;Zaanse Snoepfabriek;Zaandam;Netherlands;36;0;0
10586;02/07/1997;Filo Mix;4;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10587;02/07/1997;Gumbär Gummibärchen;6;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10587;02/07/1997;Steeleye Stout;20;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10587;02/07/1997;Original Frankfurter grüne Soße;20;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10588;03/07/1997;Carnarvon Tigers;40;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
10588;03/07/1997;Singaporean Hokkien Fried Mee;100;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10589;04/07/1997;Steeleye Stout;4;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10590;07/07/1997;Chai;20;18;Beverages;Exotic Liquids;London;UK;39;0;10
10590;07/07/1997;Original Frankfurter grüne Soße;60;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10591;07/07/1997;Aniseed Syrup;14;10;Condiments;Exotic Liquids;London;UK;13;70;25
10591;07/07/1997;Uncle Bob's Organic Dried Pears;10;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
10591;07/07/1997;Tourtière;50;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10592;08/07/1997;Genen Shouyu;25;15,5;Condiments;Mayumi's;Osaka;Japan;39;0;5
10592;08/07/1997;Gumbär Gummibärchen;5;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10593;09/07/1997;Sir Rodney's Marmalade;21;81;Confections;Specialty Biscuits, Ltd.;Manchester;UK;40;0;0
10593;09/07/1997;Gudbrandsdalsost;20;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10593;09/07/1997;Lakkalikööri;4;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10594;09/07/1997;Filo Mix;24;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10594;09/07/1997;Escargots de Bourgogne;30;13,25;Seafood;Escargots Nouveaux;Montceau;France;62;0;20
10595;10/07/1997;Steeleye Stout;30;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10595;10/07/1997;Sirop d'érable;120;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
10595;10/07/1997;Gudbrandsdalsost;65;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10596;11/07/1997;Gnocchi di nonna Alice;5;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10596;11/07/1997;Vegie-spread;24;43,9;Condiments;Pavlova, Ltd.;Melbourne;Australia;24;0;5
10596;11/07/1997;Rhönbräu Klosterbier;30;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10597;11/07/1997;Guaraná Fantástica;35;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10597;11/07/1997;Ravioli Angelo;20;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
10597;11/07/1997;Louisiana Fiery Hot Pepper Sauce;12;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10598;14/07/1997;Schoggi Schokolade;50;43,9;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;49;0;30
10598;14/07/1997;Flotemysost;9;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10599;15/07/1997;Tarte au sucre;10;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10600;16/07/1997;Tourtière;4;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10600;16/07/1997;Röd Kaviar;30;15;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;101;0;5
10601;16/07/1997;Konbu;60;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10601;16/07/1997;Raclette Courdavault;35;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10602;17/07/1997;Original Frankfurter grüne Soße;5;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10603;18/07/1997;Gustaf's Knäckebröd;48;21;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;104;0;25
10603;18/07/1997;Maxilaku;25;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
10604;18/07/1997;Chocolade;6;12,75;Confections;Zaanse Snoepfabriek;Zaandam;Netherlands;15;70;25
10604;18/07/1997;Lakkalikööri;10;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10605;21/07/1997;Pavlova;30;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10605;21/07/1997;Raclette Courdavault;20;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10605;21/07/1997;Camembert Pierrot;70;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10605;21/07/1997;Flotemysost;15;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10606;22/07/1997;Chef Anton's Cajun Seasoning;20;22;Condiments;New Orleans Cajun Delights;New Orleans;USA;53;0;0
10606;22/07/1997;Pâté chinois;20;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10606;22/07/1997;Tarte au sucre;10;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10607;22/07/1997;Uncle Bob's Organic Dried Pears;45;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
10607;22/07/1997;Alice Mutton;100;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10607;22/07/1997;Geitost;14;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10607;22/07/1997;Boston Crab Meat;42;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10607;22/07/1997;Mozzarella di Giovanni;12;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10608;23/07/1997;Gnocchi di nonna Alice;28;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10609;24/07/1997;Chai;3;18;Beverages;Exotic Liquids;London;UK;39;0;10
10609;24/07/1997;Ikura;10;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
10609;24/07/1997;Sir Rodney's Scones;6;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10610;25/07/1997;Inlagd Sill;21;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10611;25/07/1997;Chai;6;18;Beverages;Exotic Liquids;London;UK;39;0;10
10611;25/07/1997;Chang;10;19;Beverages;Exotic Liquids;London;UK;17;40;25
10611;25/07/1997;Camembert Pierrot;15;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10612;28/07/1997;Ikura;70;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
10612;28/07/1997;Inlagd Sill;55;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10612;28/07/1997;Maxilaku;18;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
10612;28/07/1997;Camembert Pierrot;40;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10612;28/07/1997;Lakkalikööri;80;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10613;29/07/1997;Konbu;8;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10613;29/07/1997;Rhönbräu Klosterbier;40;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10614;29/07/1997;Queso Cabrales;14;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10614;29/07/1997;Sir Rodney's Scones;8;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10614;29/07/1997;Chartreuse verte;5;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
10615;30/07/1997;Pâté chinois;5;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10616;31/07/1997;Côte de Blaye;15;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10616;31/07/1997;Gnocchi di nonna Alice;14;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10616;31/07/1997;Outback Lager;15;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
10616;31/07/1997;Flotemysost;15;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10617;31/07/1997;Raclette Courdavault;30;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10618;01/08/1997;Grandma's Boysenberry Spread;70;25;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;120;0;25
10618;01/08/1997;Gnocchi di nonna Alice;20;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10618;01/08/1997;Scottish Longbreads;15;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10619;04/08/1997;Sir Rodney's Scones;42;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10619;04/08/1997;Gustaf's Knäckebröd;40;21;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;104;0;25
10620;05/08/1997;Guaraná Fantástica;5;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10620;05/08/1997;Filo Mix;5;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10621;05/08/1997;Teatime Chocolate Biscuits;5;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10621;05/08/1997;Tunnbröd;10;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
